,id,name,seller_type,owner,engine
3181,3182,Tata Zest Revotron 1.2 XT,Individual,First Owner,1193 CC
3182,3183,Mahindra XUV500 W10 2WD,Dealer,First Owner,2179 CC
3183,3184,Ford Aspire Titanium BSIV,Individual,First Owner,1194 CC
3184,3185,Mahindra XUV500 W9 2WD,Individual,First Owner,2179 CC
3185,3186,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,Individual,First Owner,1197 CC
3186,3187,Hyundai Grand i10 1.2 CRDi Asta,Individual,First Owner,1186 CC
3187,3188,Hyundai EON Era Plus,Individual,Second Owner,814 CC
3188,3189,Honda City i VTEC VX Option BL,Individual,First Owner,1497 CC
3189,3190,Tata Indigo CS eLX BS IV,Individual,Second Owner,1396 CC
3190,3191,Maruti Swift VXI Optional,Individual,First Owner,1197 CC
3191,3192,Maruti Swift VXI Deca,Individual,First Owner,1197 CC
3192,3193,Maruti Ciaz ZDi Plus SHVS,Individual,First Owner,1248 CC
3193,3194,Renault Captur 1.5 Diesel RXT,Individual,First Owner,1461 CC
3194,3195,Ford Fiesta 1.6 SXI ABS Duratec,Dealer,First Owner,
3195,3196,Ford Fiesta Classic 1.4 SXI Duratorq,Individual,Second Owner,1399 CC
3196,3197,Hyundai i20 Active 1.4 SX with AVN,Individual,First Owner,1396 CC
3197,3198,Tata Indigo CS eVX,Individual,Second Owner,1396 CC
3198,3199,Tata Bolt Quadrajet XE,Individual,First Owner,1248 CC
3199,3200,Chevrolet Beat Diesel LT,Individual,First Owner,936 CC
3200,3201,Maruti Wagon R LXI CNG,Individual,First Owner,998 CC
3201,3202,Maruti Ertiga SHVS VDI,Individual,First Owner,1248 CC
3202,3203,Ford Figo Diesel Titanium,Individual,First Owner,1399 CC
3203,3204,Toyota Innova 2.5 GX (Diesel) 8 Seater,Individual,Second Owner,2494 CC
3204,3205,Datsun GO T BSIV,Individual,First Owner,1198 CC
3205,3206,Hyundai i10 Magna 1.1L,Individual,First Owner,1086 CC
3206,3207,Hyundai Elite i20 Magna Plus BSIV,Individual,First Owner,1197 CC
3207,3208,Hyundai i10 Magna 1.2 iTech SE,Individual,First Owner,1197 CC
3208,3209,Skoda Fabia 1.2 TDI Active Plus,Individual,Second Owner,1199 CC
3209,3210,Tata Hexa XE,Individual,First Owner,2179 CC
3210,3211,Tata Indica Vista Terra Quadrajet 1.3L,Individual,Second Owner,1248 CC
3211,3212,Tata Manza Aura (ABS) Quadrajet,Individual,Third Owner,1248 CC
3212,3213,Toyota Innova 2.5 GX (Diesel) 7 Seater,Individual,First Owner,2494 CC
3213,3214,Mahindra TUV 300 T8,Individual,Second Owner,1493 CC
3214,3215,Ford Endeavour 3.2 Titanium AT 4X4,Individual,First Owner,3198 CC
3215,3216,Hyundai Grand i10 1.2 CRDi Sportz,Individual,First Owner,1186 CC
3216,3217,Hyundai Santro Xing GL LPG,Individual,Second Owner,1086 CC
3217,3218,Hyundai Creta 1.6 CRDi AT SX Plus,Individual,First Owner,1582 CC
3218,3219,Maruti Alto 800 LXI,Individual,First Owner,796 CC
3219,3220,Hyundai Elite i20 Petrol Asta Option,Individual,First Owner,1197 CC
3220,3221,Hyundai i20 Asta 1.4 CRDi,Individual,First Owner,1396 CC
3221,3222,Maruti Vitara Brezza ZDi Plus,Individual,First Owner,1248 CC
3222,3223,Hyundai EON Era Plus,Individual,First Owner,814 CC
3223,3224,Maruti Swift AMT ZXI,Individual,First Owner,1197 CC
3224,3225,Toyota Innova 2.5 GX 7 STR,Individual,Fourth & Above Owner,2494 CC
3225,3226,Hyundai Xcent 1.2 VTVT E,Individual,Second Owner,1197 CC
3226,3227,Maruti Swift Dzire Vdi BSIV,Individual,First Owner,1248 CC
3227,3228,Volkswagen Ameo 1.5 TDI Trendline,Individual,First Owner,1498 CC
3228,3229,Tata Indigo CS LS (TDI) BS III,Individual,Third Owner,1396 CC
3229,3230,Maruti Vitara Brezza LDi Option,Individual,First Owner,1248 CC
3230,3231,Maruti Wagon R VXI BSIII,Individual,First Owner,998 CC
3231,3232,Maruti Swift Dzire VDI Optional,Individual,First Owner,1248 CC
3232,3233,Maruti Wagon R VXI BS IV,Individual,First Owner,998 CC
3233,3234,Maruti Alto 800 LXI,Individual,First Owner,796 CC
3234,3235,Maruti Swift AMT ZDI,Individual,First Owner,1248 CC
3235,3236,Honda Amaze S i-VTEC,Dealer,First Owner,1198 CC
3236,3237,Audi Q5 35TDI Premium Plus,Dealer,First Owner,1968 CC
3237,3238,Lexus ES 300h,Dealer,First Owner,2487 CC
3238,3239,Jaguar XF 2.0 Diesel Portfolio,Dealer,First Owner,1999 CC
3239,3240,Jeep Wrangler 2016-2019 3.6 4X4,Individual,First Owner,3604 CC
3240,3241,Land Rover Discovery Sport TD4 SE,Dealer,First Owner,1999 CC
3241,3242,BMW 5 Series 520d Sport Line,Dealer,First Owner,1995 CC
3242,3243,Honda CR-V 2.4L 4WD AT AVN,Dealer,First Owner,2354 CC
3243,3244,Skoda Superb LK 1.8 TSI AT,Dealer,First Owner,1798 CC
3244,3245,Maruti Ciaz 1.3 Alpha,Dealer,First Owner,1248 CC
3245,3246,Honda CR-V 2.4L 4WD AT AVN,Dealer,First Owner,2354 CC
3246,3247,Tata Hexa XTA,Dealer,First Owner,2179 CC
3247,3248,Renault Duster 85PS Diesel RxZ,Dealer,First Owner,1461 CC
3248,3249,Mercedes-Benz GL-Class 350 CDI Luxury,Dealer,First Owner,2987 CC
3249,3250,Hyundai Creta 1.6 SX Automatic Diesel,Dealer,First Owner,1582 CC
3250,3251,Toyota Corolla Altis 1.8 G CVT,Dealer,First Owner,1798 CC
3251,3252,Volvo XC40 D4 R-Design,Dealer,First Owner,1969 CC
3252,3253,Maruti Ciaz ZDi,Dealer,First Owner,1248 CC
3253,3254,Mahindra Bolero 2011-2019 SLX,Individual,First Owner,2523 CC
3254,3255,Maruti Swift VXI Deca,Individual,First Owner,1197 CC
3255,3256,Hyundai i10 Sportz,Individual,Second Owner,1197 CC
3256,3257,Hyundai EON D Lite Plus,Individual,First Owner,814 CC
3257,3258,Maruti Alto LXi,Individual,First Owner,796 CC
3258,3259,Maruti Omni E MPI STD BS IV,Individual,First Owner,796 CC
3259,3260,Mahindra XUV500 W4,Individual,First Owner,2179 CC
3260,3261,Mahindra XUV500 W4,Individual,First Owner,2179 CC
3261,3262,Maruti Zen Estilo Sports,Individual,First Owner,1061 CC
3262,3263,Mahindra TUV 300 T8 AMT,Individual,First Owner,1493 CC
3263,3264,Maruti Alto LXi,Individual,Third Owner,796 CC
3264,3265,Ford Figo Diesel EXI,Individual,Second Owner,1399 CC
3265,3266,Hyundai i20 1.4 Asta Option,Individual,First Owner,1396 CC
3266,3267,Hyundai i20 1.4 Sportz,Individual,First Owner,1396 CC
3267,3268,Maruti Baleno Sigma 1.2,Individual,First Owner,1197 CC
3268,3269,Hyundai i20 2015-2017 Asta 1.4 CRDi,Individual,First Owner,1396 CC
3269,3270,Hyundai i20 2015-2017 Asta 1.4 CRDi,Individual,First Owner,1396 CC
3270,3271,Mahindra XUV500 W8 2WD,Individual,First Owner,2179 CC
3271,3272,Hyundai EON Era Plus,Individual,Second Owner,814 CC
3272,3273,Skoda Fabia 1.4 TDI Ambiente,Individual,Third Owner,1422 CC
3273,3274,Hyundai Verna 1.6 VTVT AT SX,Individual,Second Owner,1591 CC
3274,3275,Maruti Alto K10 2010-2014 VXI,Individual,First Owner,998 CC
3275,3276,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,Individual,First Owner,1248 CC
3276,3277,Maruti Ciaz ZDi Plus,Individual,Third Owner,1248 CC
3277,3278,Renault Fluence Diesel E4,Individual,Third Owner,1461 CC
3278,3279,Honda Amaze S i-DTEC,Individual,Second Owner,1498 CC
3279,3280,Maruti Gypsy King Soft Top MPI BSIV,Individual,First Owner,1298 CC
3280,3281,Maruti Swift ZDi,Individual,First Owner,1248 CC
3281,3282,Toyota Etios Liva G,Individual,Third Owner,
3282,3283,Honda BRV i-DTEC V MT,Individual,First Owner,1498 CC
3283,3284,Chevrolet Tavera Neo 3 LS 10 Seats BSIII,Individual,Second Owner,2499 CC
3284,3285,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,Individual,First Owner,1197 CC
3285,3286,Mahindra Scorpio VLX 2WD AT BSIII,Individual,First Owner,2179 CC
3286,3287,Maruti A-Star Vxi,Individual,First Owner,998 CC
3287,3288,Mahindra XUV500 W8 2WD,Individual,Third Owner,2179 CC
3288,3289,Hyundai EON Sportz,Individual,First Owner,814 CC
3289,3290,Tata Tigor 1.2 Revotron XZ,Individual,First Owner,1199 CC
3290,3291,Hyundai Grand i10 Magna,Individual,First Owner,1197 CC
3291,3292,Maruti Swift Dzire ZDi,Individual,Fourth & Above Owner,1248 CC
3292,3293,Datsun RediGO 1.0 T Option,Individual,First Owner,999 CC
3293,3294,Renault KWID Climber 1.0 AMT,Individual,First Owner,999 CC
3294,3295,Ford Figo Diesel Titanium,Dealer,Second Owner,1399 CC
3295,3296,Mahindra XUV300 W8 Option Dual Tone Diesel BSIV,Individual,First Owner,1497 CC
3296,3297,Toyota Innova 2.5 GX (Diesel) 8 Seater,Individual,First Owner,2494 CC
3297,3298,Hyundai i20 Magna 1.2,Individual,First Owner,1197 CC
3298,3299,Mahindra XUV500 W7 BSIV,Individual,First Owner,2179 CC
3299,3300,Hyundai Grand i10 SportZ Edition,Individual,Second Owner,1197 CC
3300,3301,Maruti Swift Dzire VXi,Individual,First Owner,1298 CC
3301,3302,Mahindra KUV 100 mFALCON D75 K8,Individual,Second Owner,1198 CC
3302,3303,Hyundai i10 Era,Individual,Second Owner,1086 CC
3303,3304,Chevrolet Enjoy 1.3 TCDi LTZ 8,Individual,First Owner,1248 CC
3304,3305,Hyundai i20 Asta (o),Individual,First Owner,1197 CC
3305,3306,Maruti Baleno Delta Automatic,Individual,First Owner,1197 CC
3306,3307,Maruti Eeco CNG 5 Seater AC BSIV,Individual,First Owner,1196 CC
3307,3308,Hyundai Grand i10 1.2 Kappa Magna BSIV,Individual,First Owner,1197 CC
3308,3309,Maruti Ertiga BSIV VXI,Individual,First Owner,1373 CC
3309,3310,Maruti Swift VDI,Individual,Third Owner,1248 CC
3310,3311,Tata Estate Std,Individual,Third Owner,
3311,3312,Nissan Micra Active XV,Individual,First Owner,1198 CC
3312,3313,Maruti Ertiga SHVS ZDI Plus,Individual,First Owner,1248 CC
3313,3314,Renault Duster 110PS Diesel RxZ,Individual,Second Owner,1461 CC
3314,3315,Ford Figo Diesel Titanium,Individual,Fourth & Above Owner,1399 CC
3315,3316,Toyota Corolla AE,Individual,Second Owner,1794 CC
3316,3317,Ford Figo Aspire 1.5 TDCi Titanium,Individual,First Owner,1498 CC
3317,3318,Maruti SX4 ZDI Leather,Individual,Fourth & Above Owner,1248 CC
3318,3319,Tata Indica Vista Quadrajet VX,Individual,Second Owner,1248 CC
3319,3320,Maruti Zen Estilo LX BSIV,Individual,Third Owner,998 CC
3320,3321,Ford Figo Diesel EXI,Individual,First Owner,1399 CC
3321,3322,Audi Q7 3.0 TDI Quattro,Individual,Fourth & Above Owner,2967 CC
3322,3323,Tata Indica V2 DLS TC,Individual,Second Owner,1405 CC
3323,3324,Maruti Alto LX,Individual,Second Owner,796 CC
3324,3325,Tata Indica V2 2001-2011 DLS BSIII,Individual,Second Owner,1396 CC
3325,3326,Mahindra Scorpio Gateway 2WD,Individual,Second Owner,2609 CC
3326,3327,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Individual,Fourth & Above Owner,2494 CC
3327,3328,Maruti Wagon R AX BSIV,Individual,Second Owner,998 CC
3328,3329,Hyundai i10 Asta,Individual,Second Owner,1197 CC
3329,3330,Maruti Swift ZXI ABS,Individual,Second Owner,1298 CC
3330,3331,Maruti Alto K10 LXI,Individual,Third Owner,998 CC
3331,3332,Renault Duster 85PS Diesel RxL Optional,Individual,Second Owner,1461 CC
3332,3333,Maruti Ertiga ZDI,Individual,Second Owner,1248 CC
3333,3334,Honda City 2017-2020 VTEC,Individual,Second Owner,1497 CC
3334,3335,Maruti Alto STD,Individual,First Owner,796 CC
3335,3336,Tata Tigor 1.2 Revotron XT,Individual,First Owner,1199 CC
3336,3337,Renault Triber RXT BSIV,Individual,First Owner,999 CC
3337,3338,Maruti Vitara Brezza VDi Option,Individual,First Owner,1248 CC
3338,3339,Hyundai i20 1.2 Asta Option,Individual,First Owner,1197 CC
3339,3340,Tata Nexon 1.2 Revotron XZ Plus,Individual,First Owner,1198 CC
3340,3341,Maruti Alto K10 2010-2014 VXI,Individual,Second Owner,998 CC
3341,3342,Honda Jazz 1.2 V i VTEC,Individual,First Owner,1199 CC
3342,3343,Mahindra Bolero SLX,Individual,Second Owner,2523 CC
3343,3344,Mahindra Bolero SLX,Individual,Third Owner,2523 CC
3344,3345,Ford Fiesta Classic 1.4 Duratorq CLXI,Individual,Third Owner,1399 CC
3345,3346,Maruti Wagon R LXI,Dealer,First Owner,998 CC
3346,3347,Datsun RediGO T,Dealer,First Owner,799 CC
3347,3348,Hyundai Xcent 1.1 CRDi Base,Dealer,First Owner,1120 CC
3348,3349,Toyota Etios G Safety,Dealer,First Owner,1496 CC
3349,3350,Toyota Etios Liva 1.4 GD,Dealer,First Owner,1364 CC
3350,3351,Hyundai Verna CRDi 1.6 AT SX Plus,Individual,First Owner,1582 CC
3351,3352,BMW 3 Series 320d Luxury Line Plus,Dealer,First Owner,1995 CC
3352,3353,Toyota Innova Crysta 2.8 ZX AT BSIV,Dealer,First Owner,2755 CC
3353,3354,Renault Koleos 2.0 Diesel,Dealer,First Owner,1995 CC
3354,3355,Renault Pulse RxZ Optional,Dealer,First Owner,1461 CC
3355,3356,Hyundai Grand i10 Magna AT,Dealer,First Owner,1197 CC
3356,3357,Volkswagen Polo 2015-2019 1.0 MPI Trendline,Dealer,First Owner,999 CC
3357,3358,Mahindra XUV500 W9 BSIV,Dealer,First Owner,2179 CC
3358,3359,Toyota Corolla Altis Diesel D4DG,Dealer,First Owner,1364 CC
3359,3360,Volkswagen Polo GT TSI,Dealer,Second Owner,1197 CC
3360,3361,Toyota Innova Crysta 2.4 GX MT BSIV,Dealer,First Owner,2393 CC
3361,3362,Renault Duster 85PS Diesel RxL,Dealer,First Owner,1461 CC
3362,3363,Hyundai i20 Era 1.4 CRDi,Dealer,First Owner,1396 CC
3363,3364,Maruti Baleno Delta 1.2,Dealer,First Owner,1197 CC
3364,3365,Honda Jazz 1.2 S AT i VTEC,Dealer,First Owner,1199 CC
3365,3366,Toyota Etios GD,Individual,First Owner,
3366,3367,Hyundai i20 Active 1.2 SX with AVN,Individual,Second Owner,1197 CC
3367,3368,Hyundai i20 Asta Option 1.2,Individual,First Owner,1197 CC
3368,3369,Hyundai EON Era Plus,Individual,First Owner,814 CC
3369,3370,Maruti Swift Dzire VXI,Individual,First Owner,1197 CC
3370,3371,Chevrolet Beat LT,Individual,First Owner,1199 CC
3371,3372,Tata Tiago 1.2 Revotron XZ,Individual,First Owner,1199 CC
3372,3373,Chevrolet Sail 1.2 LS ABS,Individual,First Owner,1199 CC
3373,3374,Ford Ikon 1.3 Flair,Individual,First Owner,1299 CC
3374,3375,Maruti Alto 800 LXI,Individual,First Owner,796 CC
3375,3376,Chevrolet Tavera Neo 3 LT 9 Seats BSIII,Individual,First Owner,2499 CC
3376,3377,Chevrolet Beat Diesel,Individual,Second Owner,936 CC
3377,3378,Renault Lodgy 85PS RxE 7 Seater,Individual,First Owner,1461 CC
3378,3379,Ambassador CLASSIC 1500 DSL AC,Individual,Second Owner,1489 CC
3379,3380,Maruti Swift LXI Optional-O,Individual,First Owner,1197 CC
3380,3381,Honda Mobilio RS i DTEC,Individual,First Owner,1498 CC
3381,3382,Maruti Swift VDI,Dealer,First Owner,1248 CC
3382,3383,Maruti Alto LXi,Individual,First Owner,796 CC
3383,3384,Maruti Swift VXI 2018,Individual,First Owner,1197 CC
3384,3385,Maruti Wagon R AMT VXI,Individual,First Owner,998 CC
3385,3386,Tata Indigo CS LS (TDI) BS-III,Individual,First Owner,1405 CC
3386,3387,Maruti Swift Dzire VXI 1.2,Individual,First Owner,1197 CC
3387,3388,Renault KWID RXL,Individual,First Owner,799 CC
3388,3389,Maruti Alto LX,Individual,First Owner,796 CC
3389,3390,Tata Manza Aura Quadrajet BS IV,Individual,First Owner,1248 CC
3390,3391,Maruti Baleno Delta 1.2,Individual,First Owner,1197 CC
3391,3392,Mahindra Scorpio 1.99 S10 4WD,Individual,Third Owner,1997 CC
3392,3393,Tata Harrier XZ Dark Edition BSIV,Individual,First Owner,1956 CC
3393,3394,Ford Fiesta 1.5 TDCi Trend,Individual,Second Owner,1498 CC
3394,3395,Mahindra Bolero 2011-2019 ZLX BSIII,Individual,First Owner,2523 CC
3395,3396,Maruti Alto 800 LXI,Individual,First Owner,796 CC
3396,3397,Maruti Wagon R VXI BS IV,Individual,Third Owner,998 CC
3397,3398,Toyota Etios Liva GD,Individual,Second Owner,
3398,3399,Ford Figo 1.5P Titanium AT,Individual,First Owner,1499 CC
3399,3400,Maruti Omni E MPI STD BS IV,Individual,First Owner,796 CC
3400,3401,Chevrolet Sail 1.2 LS ABS,Individual,First Owner,1199 CC
3401,3402,Mahindra XUV500 W8 2WD,Individual,Second Owner,2179 CC
3402,3403,Tata Indigo CS eGLX BS IV,Individual,First Owner,1193 CC
3403,3404,Mahindra Scorpio VLS AT 2.2 mHAWK,Individual,Second Owner,2179 CC
3404,3405,Hyundai Santro Xing XO eRLX Euro II,Individual,First Owner,
3405,3406,Maruti Alto K10 VXI AGS Optional,Individual,First Owner,998 CC
3406,3407,Hyundai i10 Sportz,Individual,First Owner,1197 CC
3407,3408,Hyundai Verna 1.6 SX,Individual,Second Owner,1582 CC
3408,3409,Jaguar XE 2016-2019 2.0L Diesel Prestige,Dealer,First Owner,1999 CC
3409,3410,Lexus ES 300h,Dealer,First Owner,2487 CC
3410,3411,Jaguar XF 2.0 Diesel Portfolio,Dealer,First Owner,1999 CC
3411,3412,Tata Safari Storme EX,Individual,First Owner,2179 CC
3412,3413,Volvo XC40 D4 Inscription BSIV,Individual,First Owner,1969 CC
3413,3414,Toyota Camry 2.5 Hybrid,Trustmark Dealer,First Owner,2494 CC
3414,3415,Maruti Wagon R LXI,Trustmark Dealer,First Owner,998 CC
3415,3416,Maruti Baleno Alpha 1.3,Dealer,First Owner,1248 CC
3416,3417,Honda Jazz VX,Trustmark Dealer,First Owner,1199 CC
3417,3418,Toyota Innova 2.5 VX (Diesel) 7 Seater,Trustmark Dealer,Second Owner,2494 CC
3418,3419,Maruti Swift AMT VVT VXI,Trustmark Dealer,First Owner,1197 CC
3419,3420,Toyota Etios VX,Trustmark Dealer,First Owner,1496 CC
3420,3421,Maruti Swift AMT ZXI,Dealer,First Owner,1197 CC
3421,3422,Hyundai Grand i10 1.2 CRDi Sportz,Dealer,First Owner,1186 CC
3422,3423,BMW X4 M Sport X xDrive20d,Dealer,First Owner,1995 CC
3423,3424,BMW X4 M Sport X xDrive20d,Dealer,First Owner,1995 CC
3424,3425,Honda Amaze V CVT Petrol BSIV,Trustmark Dealer,First Owner,1199 CC
3425,3426,Skoda Rapid 1.6 MPI AT Elegance,Dealer,First Owner,1598 CC
3426,3427,Volvo V40 D3 R-Design,Dealer,First Owner,1984 CC
3427,3428,Maruti Baleno Alpha 1.3,Individual,First Owner,1248 CC
3428,3429,Tata Zest Revotron 1.2 XT,Individual,First Owner,1193 CC
3429,3430,Maruti Ertiga ZDI,Individual,First Owner,1248 CC
3430,3431,Hyundai i20 Asta 1.4 CRDi,Individual,Second Owner,1396 CC
3431,3432,Maruti Alto 800 LXI,Individual,First Owner,796 CC
3432,3433,Tata Zest Quadrajet 1.3 75PS XMS,Individual,First Owner,1248 CC
3433,3434,Maruti Alto LXI,Individual,Third Owner,796 CC
3434,3435,Honda Amaze S i-Dtech,Individual,Second Owner,1498 CC
3435,3436,Hyundai i20 Sportz 1.4 CRDi,Individual,Third Owner,1396 CC
3436,3437,Volkswagen Vento Diesel Breeze,Individual,Third Owner,1598 CC
3437,3438,Maruti Swift Dzire ZDI,Individual,First Owner,1248 CC
3438,3439,Honda WR-V i-VTEC VX,Individual,First Owner,1199 CC
3439,3440,Mahindra Verito 1.5 D2 BSIV,Individual,Second Owner,1461 CC
3440,3441,Tata Indigo TDI,Individual,First Owner,1405 CC
3441,3442,Hyundai Grand i10 Asta Option,Individual,First Owner,1197 CC
3442,3443,Chevrolet Sail Hatchback Petrol LS ABS,Individual,Second Owner,1199 CC
3443,3444,Toyota Innova 2.5 GX (Diesel) 7 Seater,Individual,First Owner,2494 CC
3444,3445,Honda WR-V i-DTEC VX,Individual,First Owner,1498 CC
3445,3446,Maruti Ciaz VDi Plus,Individual,First Owner,1248 CC
3446,3447,Hyundai i10 Magna,Individual,First Owner,1197 CC
3447,3448,Tata Manza Club Class Quadrajet90 EX,Individual,First Owner,1248 CC
3448,3449,Maruti Vitara Brezza ZDi,Individual,First Owner,1248 CC
3449,3450,Toyota Innova Crysta 2.8 GX AT BSIV,Individual,First Owner,2755 CC
3450,3451,Toyota Innova 2.5 VX (Diesel) 8 Seater,Individual,First Owner,2494 CC
3451,3452,Maruti Ertiga VDI,Individual,First Owner,1248 CC
3452,3453,Ford Figo Aspire 1.5 TDCi Trend,Individual,Second Owner,1498 CC
3453,3454,Nissan Sunny Diesel XV,Individual,First Owner,1461 CC
3454,3455,Ford Figo Diesel EXI,Individual,First Owner,1399 CC
3455,3456,Maruti Swift VDI BSIV,Individual,Second Owner,1248 CC
3456,3457,Volkswagen Multivan TDI,Individual,Second Owner,
3457,3458,Chevrolet Spark 1.0 LS,Individual,Second Owner,995 CC
3458,3459,BMW 3 Series 320d Sedan,Individual,Fourth & Above Owner,1995 CC
3459,3460,Maruti Zen Estilo 1.1 LX BSIII,Individual,Second Owner,1061 CC
3460,3461,Maruti Zen Estilo 1.1 LX BSIII,Individual,Second Owner,1061 CC
3461,3462,Mercedes-Benz E-Class E 250 Elegance,Individual,Second Owner,2497 CC
3462,3463,Hyundai Santro GLS I - Euro II,Individual,Second Owner,
3463,3464,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,Individual,First Owner,1498 CC
3464,3465,Hyundai i20 Sportz Option 1.4 CRDi,Individual,First Owner,1396 CC
3465,3466,Mahindra Scorpio S10 7 Seater,Individual,First Owner,2179 CC
3466,3467,Maruti Omni LPG CARGO BSIII W IMMOBILISER,Individual,Second Owner,796 CC
3467,3468,Maruti Omni E 8 Str STD,Individual,First Owner,
3468,3469,Maruti Omni E 8 Str STD,Individual,Second Owner,
3469,3470,Hyundai i20 Magna,Individual,Third Owner,1197 CC
3470,3471,Honda Amaze i-VTEC Privilege Edition,Individual,First Owner,1198 CC
3471,3472,Hyundai Verna 1.6 SX,Individual,First Owner,1582 CC
3472,3473,Volkswagen Vento Diesel Highline,Individual,Third Owner,1598 CC
3473,3474,Hyundai i20 Active 1.4 SX Dual Tone,Individual,Second Owner,1396 CC
3474,3475,Maruti Ertiga VDI,Individual,Second Owner,1248 CC
3475,3476,Hyundai Verna 1.6 SX CRDi (O),Individual,Third Owner,1582 CC
3476,3477,Maruti Ciaz ZDi,Individual,First Owner,1248 CC
3477,3478,Ford Figo 1.2P Titanium MT,Individual,Second Owner,1196 CC
3478,3479,Hyundai i10 Sportz,Individual,Second Owner,1197 CC
3479,3480,Tata Indigo CS eGLX BS IV,Individual,Second Owner,1193 CC
3480,3481,Renault Duster 110PS Diesel RxZ,Individual,First Owner,1461 CC
3481,3482,Hyundai i20 Magna,Individual,First Owner,1197 CC
3482,3483,Hyundai i20 1.4 CRDi Asta,Individual,Second Owner,1396 CC
3483,3484,Hyundai i10 Sportz,Individual,Second Owner,1197 CC
3484,3485,Maruti Alto LXi,Individual,First Owner,796 CC
3485,3486,Tata Manza Aura (ABS) Quadrajet BS IV,Individual,First Owner,1248 CC
3486,3487,Hyundai i20 Asta 1.2,Individual,Second Owner,1197 CC
